id,name,type,center,title,specializationTags,source,location
expert_89,江南萍,机构创始人 | 机构督导 | 行为分析师,惠州市惠城区指南针融合康教中心,国际认证副分析师BCaBA | 黄埔二期学员 | 惠州市指南针融合康教中心创始人 | 揭阳市揭东区蒲公英肯纳学园教学总督导,"[""问题行为分析与干预"", ""语言行为评估与教学干预"", ""教师及家长培训指导"", ""融合教育与居家干预""]",自闭症家园网,惠城区
expert_90,李国栋,机构特教,深心悦心理健康（深圳）有限公司,国家二级心理咨询师 | 中国心理卫生协会会员 | 深圳市心协儿童青少年专委,"[""心理咨询"", ""儿童青少年心理健康"", ""团体心理辅导"", ""心理危机干预""]",自闭症家园网,广东深圳市
expert_91,刘凌兰,机构特教,成都康培助残公益服务中心,感统老师,"[""自闭症谱系障碍"", ""智力障碍"", ""其他发育障碍"", ""感觉统合"", ""认知康复""]",自闭症家园网,四川成都市
expert_92,向瑾,机构特教,成都康培助残公益服务中心,成都康培中心副主任 | 主管老师 | pep3评估员,"[""发育障碍"", ""功能评估"", ""行为干预""]",自闭症家园网,四川成都市
expert_93,郭蕊,机构特教,成都康培助残公益服务中心,成都康培康复中心任职,"[""言语治疗师"", ""康复治疗技术"", ""特殊教育教师资格证"", ""构音障碍儿童言语康复""]",自闭症家园网,四川成都市
expert_94,程小岩,机构督导,厦门市海沧区辰曦健康服务中心,海沧区辰曦健康服务中心主任 | 海沧区第九届政协委员 | 海沧区新阶联秘书长 | 中华家庭教育高级讲师 | 福建家庭教育指导师,"[""家庭教育"", ""融合教育"", ""适性悦读"", ""家庭教育活动""]",自闭症家园网,海沧区
expert_95,黄晓江,机构特教,成都康培助残公益服务中心,中心评估专家,"[""脑外伤"", ""神经系统疾病损伤"", ""肢体残疾矫治"", ""运动损伤评估"", ""运动发育迟缓评估"", ""智力发育落后评定""]",自闭症家园网,四川成都市
expert_96,李杨,机构特教,重庆市南岸区乐语鸟特殊儿童早期干预中心,高级言语语言治疗师 | 听障儿童康复老师 | 全国听力语言康复管理人员 | 全国弱听婴幼儿早期干预后康复效果评估师 | 学习能力测试主试人员,"[""听力康复"", ""家庭康复"", ""语言治疗康复"", ""家长康复指导""]",自闭症家园网,南岸区
expert_97,龙思洁,机构特教,重庆江北博爱康复中心,康复师 | 熟悉STOTPT等康复方式 | 在发音训练方面获得了患儿家属的一致肯定,"[""儿童自闭症"", ""智力障碍"", ""发音障碍"", ""口齿不清"", ""脑瘫"", ""特殊儿童评估"", ""康复方案设计""]",自闭症家园网,重庆江北区
expert_98,郑晓玲,诊治医生,佛山市禅城区人民医院康复医院,佛山市禅城区人民医院康复医院主管康复技师 | 言语治疗组组长 | 佛山市康复医学会会员,"[""言语吞咽治疗"", ""儿童言语吞咽障碍"", ""脑卒中言语吞咽障碍"", ""鼻咽癌放疗后言语吞咽障碍""]",自闭症家园网,禅城区
expert_99,叶桦稼,机构特教,重庆江北博爱康复中心,康复师 | PT | OT | ST | 儿童言语感统,"[""脑瘫康复训练"", ""儿童言语语音训练"", ""言语障碍评估"", ""康复计划制定""]",自闭症家园网,重庆江北区
expert_100,李金,机构特教,重庆江北博爱康复中心,康复师,"[""感觉统合训练"", ""物理治疗"", ""作业治疗"", ""小儿脑瘫"", ""多动症"", ""抽动症"", ""成人四肢截瘫"", ""偏瘫""]",自闭症家园网,重庆江北区
expert_101,李欣芯,机构特教,重庆江北博爱康复中心,康复师 | 获得患儿家属的一致好评,"[""神经促通技术"", ""儿童言语训练"", ""感统训练"", ""PT"", ""OT"", ""ST""]",自闭症家园网,重庆江北区
expert_102,刘茜,机构特教,重庆江北博爱康复中心,康复师,"[""小儿物理治疗"", ""职业治疗技术"", ""儿童引导式教育""]",自闭症家园网,重庆江北区
expert_103,杨薇薇,机构特教,广州星美教育咨询有限公司,认知老师 | 口肌老师,"[""应用行为分析"", ""结构化教学"", ""感觉统合""]",自闭症家园网,广东广州市
expert_104,王丽华,机构特教,桂林市临桂区牧思康复服务中心,牧思专家组成员 | 国家注册二级心理咨询师,"[""精神分析疗法"", ""音乐治疗"", ""绘画治疗""]",自闭症家园网,临桂区
expert_105,陈飞,机构督导,桂林市临桂区牧思康复服务中心,教授 | 牧思专家组成员 | 颅骶疗法实践传播者 | 催眠心理疗愈师高级 | 危机干预咨询师高级,"[""失眠"", ""抑郁"", ""抽动"", ""注意力缺陷多动障碍ADHD"", ""诊断"", ""治疗""]",自闭症家园网,临桂区
expert_106,郭旭升,诊治医生,甘肃省康复中心医院儿童康复科,中小学一级教师特殊教育国家三级心理咨询师孤独症儿童康复教育资质全国智力残疾儿童康复人员培训省级师资全国言语残疾评定省级师资资质甘肃省特殊教育指导中心专家甘肃省康复医学会儿童康复专业委员会常务委员,"[""儿童康复"", ""科研工作"", ""孤独症"", ""智力障碍"", ""评定"", ""教育评估"", ""康复计划制定"", ""教育康复""]",自闭症家园网,甘肃兰州市
expert_107,刘丹,机构特教,鸡西市鸡冠区爱声语言训练学校,职务主任 | 哈尔滨示范大学本科 | 学前教育专业,"[""心理健康咨询"", ""特殊家庭教育""]",自闭症家园网,鸡冠区
expert_108,郭香芹,机构创始人 | 机构管理,鸡西市鸡冠区爱声语言训练学校,校长,"[""特殊儿童融合教育"", ""特殊儿童社会适应""]",自闭症家园网,鸡冠区
expert_109,黄朝荣,诊治医生,甘肃省康复中心医院儿童康复科,主任医师 | 甘肃省康复医疗联合体办公室主任 | 兰州大学硕士生校外导师 | 甘肃省康复医学专业医疗质量控制中心秘书 | 甘肃省康复医疗联合体理事会秘书长,"[""科技进步奖"", ""科技创新大赛"", ""腹腔镜技能大赛"", ""拔尖人才"", ""优秀医师称号"", ""学术研究""]",自闭症家园网,甘肃兰州市
expert_110,余亚平,诊治医生,成都武侯顾连芒果诊所有限公司,成都市第一人民医院二科副主任医师,"[""针灸"", ""推拿"", ""理疗"", ""康复"", ""小儿脑瘫"", ""发育迟缓"", ""儿童姿势异常""]",自闭症家园网,四川成都市
expert_111,彭乐,机构督导 | 行为分析师,广州市展翊特殊儿童潜能开发中心,展翊教学中心资深组长教学督导国际认证副行为分析师 BCaBA | 心理学专业 | 教师资格证书 | 心理咨询师三级,"[""融合教育"", ""语言行为课程"", ""早期密集干预"", ""儿童功能行为评量和介入"", ""团体课设计及督导""]",自闭症家园网,广东广州市
expert_112,石晓玲,机构督导,成都武侯顾连芒果诊所有限公司,顾连芒果儿童康复诊疗中心总经理兼教学部主任 | 儿童康复治疗专家 | 韦氏智力儿童和幼儿测试资格认证 | 美国NDT资格认证 | 美国Beckman浅层和深层资格认证,"[""孤独症谱系障碍发育落后"", ""运动功能障碍"", ""语言发育障碍"", ""感觉统合失调"", ""学习障碍"", ""注意力缺陷多动症儿童康复""]",自闭症家园网,四川成都市
expert_113,严国斌,机构督导,成都武侯顾连芒果诊所有限公司,顾连芒果儿童康复诊疗中心医疗总监 | 儿童康复治疗专家 | 四川省康复治疗师协会康复评定专委会副主任委员 | 四川省康复医学会儿科治疗委员会委员 | 成都市康复医学会儿童康复专委会委员,"[""儿童发育迟缓"", ""脑瘫"", ""孤独症谱系障碍"", ""语言发育障碍"", ""感觉统合失调"", ""学习障碍"", ""注意力缺陷多动症""]",自闭症家园网,四川成都市
expert_114,吴康敏,诊治医生,成都武侯顾连芒果诊所有限公司,华西第二医院儿保科主任医师 | 教授 | 硕士生导师 | 中华预防医学会儿童保健分会营养与生长发育组长 | 四川省预防医学会儿童保健分会主任委员,"[""高危儿早期干预"", ""儿童营养性疾病"", ""儿童心理行为发育偏差"", ""儿童遗传代谢性疾病""]",自闭症家园网,四川成都市
expert_115,刘玲顾,机构督导,成都武侯顾连芒果诊所有限公司,顾连芒果中心副主任 | 孤独症谱系及相关发育障碍儿童心理教育量表CPEP3证 | 儿童韦氏智力主试资格证 | 小学心理健康教育资格证,"[""发育迟缓"", ""脑瘫"", ""唐氏综合征"", ""瑞特综合征"", ""孤独症"", ""多动症"", ""语音言语康复训练""]",自闭症家园网,四川成都市
expert_116,张亚迪,机构特教,满目星河（郑州）健康管理有限公司,特殊教育专业毕业生 | 应用行为分析ABA理论 | 结构化教学 | 图片交换沟通系统PECS,"[""中级育婴师"", ""感觉统合训练""]",自闭症家园网,河南郑州市
expert_117,王艳艳,机构特教,满目星河（郑州）健康管理有限公司,某知名机构加盟督导 | 感觉统合训练师证书 | 教师资格证,"[""感觉统合"", ""大肌肉发展"", ""小肌肉发展"", ""专注力训练""]",自闭症家园网,河南郑州市
expert_118,孙术青,机构特教,满目星河（郑州）健康管理有限公司,曾学习并可独立完成Pepe3的评估,"[""个性化教育"", ""结构性教学"", ""融合教育"", ""实践教学""]",自闭症家园网,河南郑州市
expert_119,李梦瑶,机构特教,满目星河（郑州）健康管理有限公司,教学部研发组长 | 5年执教经验 | 3年教学研发 | 曾学习并可独立完成Pepe3的评估 | 教师资格证,"[""社交领域"", ""pci干预""]",自闭症家园网,河南郑州市
expert_120,代梦华,机构特教,满目星河（郑州）健康管理有限公司,心理咨询师证书 | 康复治疗师证书 | 国家教师资格证,"[""构音障碍"", ""语言表达干预"", ""谱系障碍儿童社交训练"", ""谱系障碍儿童构音训练"", ""谱系障碍儿童认知训练"", ""谱系障碍儿童行为语言训练"", ""多样化教学模式""]",自闭症家园网,河南郑州市
expert_121,张鑫阳,机构特教,满目星河（郑州）健康管理有限公司,高级感统师 | ADHD治疗师 | 北体儿童健康管理师 | 北体幼儿体适能专家 | 北体少儿体适能专家,"[""感统训练"", ""肢体矫正"", ""ADHD行为矫正""]",自闭症家园网,河南郑州市
expert_122,冀雪艳,机构特教,满目星河（郑州）健康管理有限公司,高级语言训练师,"[""语言发展"", ""认知"", ""社会性游戏""]",自闭症家园网,河南郑州市
expert_123,李美仪,机构督导,满目星河（郑州）健康管理有限公司,郑州大学第五附属医院教育总监 | 香港注册幼儿中心主任 | 香港协康会特约培训导师 | 四川八一康复医院教育总监 | 四川省健康管理师协会顾问,"[""香港特教专家"", ""特殊教育"", ""引导式教育"", ""TEACCH系统教育"", ""儿童康复教育"", ""儿童康复医学科""]",自闭症家园网,河南郑州市
expert_124,崔馨文,机构特教,满目星河（郑州）健康管理有限公司,医学硕士 | 郑州大学第五附属医院儿童康复科 | 满目星河郑州健康管理有限公司,"[""行为管理"", ""社交注意"", ""结构化教学"", ""VBMAPP评估"", ""CCPSN评估师"", ""蒙台梭利教育""]",自闭症家园网,河南郑州市
expert_125,徐权艺,机构特教,常州市新北区星星益站特殊儿童康复中心,特教老师,"[""高级中学教师资格证"", ""特殊教育"", ""康复治疗"", ""集体课教学"", ""幼儿音乐"", ""游戏课程"", ""精细科目""]",自闭症家园网,新北区
expert_126,蔡玉梅,机构特教,常州市新北区星星益站特殊儿童康复中心,VBMAPP评估师 | Peabody 评估师 | 特教教师自闭症康复专业证书,"[""感觉统合失调"", ""儿童发展评估与治疗"", ""感觉统合训练""]",自闭症家园网,新北区
expert_127,王元蕾,机构特教,常州市新北区星星益站特殊儿童康复中心,国家社会体育指导员 | 孤独症康复教师上岗证 | VBMAPP初级证 | 孤独症儿童言语技能培训合格证,"[""感统失调治疗"", ""发育迟缓儿童运动能力提升"", ""多动症儿童症状改善"", ""少儿体适能课程""]",自闭症家园网,新北区
expert_128,汪华敏,机构特教,常州市新北区星星益站特殊儿童康复中心,教师资格证 | ABA孤独症康复高级行为干预师 | 言语治疗师 | 融合教育影子老师资格证,"[""特殊儿童心理与教育"", ""特殊儿童教育发展"", ""特殊儿童教育方式"", ""家长心理辅导""]",自闭症家园网,新北区
expert_129,金悦,机构特教,常州市新北区星星益站特殊儿童康复中心,言语治疗师 | VBMAPP评估师 | 融合教育影子老师高级 | 专注力训练师,"[""儿童认知干预"", ""语言干预技巧"", ""特殊儿童心理学"", ""教育学理论"", ""个性化教育""]",自闭症家园网,新北区
expert_130,姜晶,机构特教,常州市新北区星星益站特殊儿童康复中心,小学美术教师资格证 | 育婴师四级中级工 | 保育师四级中级工 | 康复专业技术人员省级规范化培训证书 VBMAPP初级,"[""儿童认知干预"", ""全面发育迟缓"", ""语言发育迟缓"", ""情绪化行为"", ""社交障碍"", ""自闭症"", ""适应性教学技术"", ""行为管理"", ""情绪调节技巧"", ""个性化教学计划""]",自闭症家园网,新北区
expert_131,姚睿,机构特教,常州市新北区星星益站特殊儿童康复中心,小学教师资格证 | 康复治疗师资格证 | 孤独症康复专业技术人员省级规范化培训证书 | 常州市残疾儿童康复救助服务案例征集评选活动三等奖,"[""IEP计划"", ""口肌训练"", ""认知能力训练"", ""语言表达训练"", ""特殊教育""]",自闭症家园网,新北区
