id,name,type,services,address,contact,source
center_83,亳州小凡星,民办康复机构 | 连锁康复机构,"[""社交训练"", ""感觉统合"", ""言语训练"", ""ABA训练"", ""融合课程"", ""小组课""]","{""street"": ""高新区杜仲路外径钻石广场B13#401号"", ""district"": ""谯城区"", ""city"": ""亳州市"", ""province"": ""安徽省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_84,日照香河阳光康复中心,民办康复机构 | 残联定点机构,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合"", ""言语训练""]","{""street"": ""昭阳路东、学苑路南001幢101号"", ""district"": ""东港区"", ""city"": ""日照市"", ""province"": ""山东省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_85,厦门星澍康复中心,民办康复机构,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合"", ""言语训练""]","{""street"": ""台湾街277号201室"", ""district"": ""湖里区"", ""city"": ""厦门市"", ""province"": ""福建省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_86,深圳深心悦康复中心,民办康复机构,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合"", ""言语训练""]","{""street"": ""民治街道大岭社区中梅路"", ""district"": ""龙华区"", ""city"": ""深圳市"", ""province"": ""广东省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_87,重庆朗宝康复中心,民办康复机构,"[""社交训练"", ""感觉统合"", ""言语训练"", ""ABA训练"", ""融合课程"", ""小组课""]","{""street"": ""菩提街道桃源西四路4号35幢2-1"", ""district"": ""长寿区"", ""city"": ""重庆市"", ""province"": ""重庆市""}",{},自闭症家园网（https://www.asd-home.cn/）
center_88,兰州红古鸿翔康复中心,民办康复机构 | 残联定点机构,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合"", ""言语训练""]","{""street"": ""鸿翔残疾人服务中心所在的街道需要进一步确认，可能不在标准地址库中"", ""district"": ""红古区"", ""city"": ""兰州市"", ""province"": ""甘肃省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_89,厦门海沧辰曦康复中心,民办康复机构,"[""社交训练"", ""认知理解"", ""感觉统合"", ""言语训练"", ""融合课程""]","{""street"": ""辰曦健康服务中心"", ""district"": ""海沧区"", ""city"": ""厦门市"", ""province"": ""福建省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_90,嘉峪关建设社区卫生康复中心,残联定点机构 | 事业单位,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合"", ""言语训练""]","{""street"": ""建设社区"", ""district"": ""辖区"", ""city"": ""嘉峪关市"", ""province"": ""甘肃省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_91,会宁博爱康复中心,民办康复机构 | 残联定点机构,"[""认知理解"", ""沟通理解"", ""言语训练"", ""融合课程"", ""脑瘫智障""]","{""street"": ""汉唐文化街春雨6幢111号"", ""district"": ""会宁县"", ""city"": ""白银市"", ""province"": ""甘肃省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_92,靖远残疾人康复中心,公办康复机构 | 残联定点机构,"[""社交训练"", ""言语训练"", ""融合课程"", ""就业技能"", ""师资培训""]","{""street"": ""乌兰镇城关村南山路439号"", ""district"": ""靖远县"", ""city"": ""白银市"", ""province"": ""甘肃省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_93,张掖昕禾康复中心,民办康复机构 | 残联定点机构,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合"", ""言语训练""]","{""street"": ""昕禾残疾人康复中心"", ""district"": ""甘州区"", ""city"": ""张掖市"", ""province"": ""甘肃省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_94,佛山禅城人民医院康复医院,公办诊疗医院 | 事业单位,"[""言语训练"", ""职能治疗"", ""辅助治疗"", ""评估诊断""]","{""street"": ""人民医院康复医院"", ""district"": ""禅城区"", ""city"": ""佛山市"", ""province"": ""广东省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_95,浙江辰星儿童康复义乌校区,民办康复机构 | 连锁康复机构,"[""社交训练"", ""认知理解"", ""感觉统合"", ""言语训练"", ""ABA训练"", ""融合课程""]","{""street"": ""稠江街道"", ""district"": ""义乌"", ""city"": ""金华市"", ""province"": ""浙江省""}",{"phone": "17131424238"},自闭症家园网（https://www.asd-home.cn/）
center_96,浙江辰星儿童康复萧山校区,民办康复机构 | 连锁康复机构,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合"", ""言语训练"", ""融合课程""]","{""street"": ""北干街道"", ""district"": ""萧山区"", ""city"": ""杭州市"", ""province"": ""浙江省""}",{"phone": "17131424238"},自闭症家园网（https://www.asd-home.cn/）
center_97,浙江辰星儿童康复临平校区,民办康复机构 | 连锁康复机构,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合"", ""言语训练"", ""融合课程""]","{""street"": ""南苑街道西子国际金座2-6室-2"", ""district"": ""余杭区"", ""city"": ""杭州市"", ""province"": ""浙江省""}",{"phone": "17131424238"},自闭症家园网（https://www.asd-home.cn/）
center_98,抚州小凡星,民办康复机构 | 连锁康复机构,"[""社交训练"", ""感觉统合"", ""言语训练"", ""ABA训练"", ""融合课程"", ""小组课""]","{""street"": ""迎宾大道688号万达广场2层"", ""district"": ""临川区"", ""city"": ""抚州市"", ""province"": ""江西省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_99,北京予翊星光感统中心,民办康复机构,"[""社交训练"", ""认知理解"", ""感觉统合"", ""言语训练"", ""融合课程""]","{""street"": ""北土城西路牡丹商业街三层301号"", ""district"": ""海淀区"", ""city"": ""北京市"", ""province"": ""北京市""}",{},自闭症家园网（https://www.asd-home.cn/）
center_100,福安语康儿童康复中心,民办康复机构,"[""社交训练"", ""认知理解"", ""感觉统合"", ""言语训练"", ""融合课程"", ""小组课""]","{""street"": ""新华中路6号"", ""district"": ""福安"", ""city"": ""宁德市"", ""province"": ""福建省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_101,诸城星愿伙伴康复中心,民办康复机构,"[""社交训练"", ""认知理解"", ""感觉统合"", ""言语训练"", ""融合课程""]","{""street"": ""密州街道东坡北街57号"", ""district"": ""诸城"", ""city"": ""潍坊市"", ""province"": ""山东省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_102,浙江辰星儿童康复良渚校区,民办康复机构 | 连锁康复机构,"[""社交训练"", ""认知理解"", ""感觉统合"", ""言语训练"", ""ABA训练"", ""融合课程""]","{""street"": ""良渚街道启梦创业中心3-1号"", ""district"": ""余杭区"", ""city"": ""杭州市"", ""province"": ""浙江省""}",{"phone": "17131424238"},自闭症家园网（https://www.asd-home.cn/）
center_103,敦煌美尔敦康复中心,民办康复机构 | 残联定点机构,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合"", ""言语训练""]","{""street"": ""敦七公路500号"", ""district"": ""敦煌"", ""city"": ""酒泉市"", ""province"": ""甘肃省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_104,敦煌残疾人联合会,残联定点机构 | 事业单位,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合"", ""融合课程""]","{""street"": ""新城区飞天东路北侧(财政局南侧)"", ""district"": ""敦煌"", ""city"": ""酒泉市"", ""province"": ""甘肃省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_105,瓜州残疾人康复中心,民办康复机构 | 民办托养机构 | 残联定点机构,"[""社交训练"", ""感觉统合"", ""言语训练"", ""融合课程"", ""大龄托养""]","{""street"": ""渊泉镇光明佳苑南门43-19"", ""district"": ""瓜州县"", ""city"": ""酒泉市"", ""province"": ""甘肃省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_106,甘南多麦中藏医康复保健医院,公办诊疗医院 | 残联定点机构,"[""社交训练"", ""认知理解"", ""言语训练"", ""职能治疗"", ""辅助治疗"", ""评估诊断""]","{""street"": ""当周街甘南州民政综合福利服务中心"", ""district"": ""合作"", ""city"": ""甘南藏族自治州"", ""province"": ""甘肃省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_107,甘南惠康儿童康复中心,民办康复机构 | 脑瘫智障机构 | 残联定点机构,"[""社交训练"", ""感觉统合"", ""言语训练"", ""融合课程"", ""小组课"", ""脑瘫智障""]","{""street"": ""城关镇西环路东面临街商铺"", ""district"": ""临潭县"", ""city"": ""甘南藏族自治州"", ""province"": ""甘肃省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_108,玉树残疾人康复中心,残联定点机构 | 事业单位,"[""社交训练"", ""认知理解"", ""感觉统合"", ""言语训练"", ""融合课程"", ""小组课""]","{""street"": ""德宁曲卡南巷245号"", ""district"": ""玉树县"", ""city"": ""玉树藏族自治州"", ""province"": ""青海省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_109,青海妇女儿童医院儿童康复科,公办诊疗医院 | 残联定点机构,"[""社交训练"", ""言语训练"", ""职能治疗"", ""辅助治疗"", ""能力评估""]","{""street"": ""共和南路7号"", ""district"": ""城东区"", ""city"": ""西宁市"", ""province"": ""青海省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_110,青海童茂儿童康复中心,民办康复机构 | 残联定点机构,"[""社交训练"", ""认知理解"", ""感觉统合"", ""言语训练"", ""融合课程"", ""小组课""]","{""street"": ""西关大街37号"", ""district"": ""城西区"", ""city"": ""西宁市"", ""province"": ""青海省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_111,临沂河东小凡星,民办康复机构 | 连锁康复机构,"[""社交训练"", ""感觉统合"", ""言语训练"", ""ABA训练"", ""融合课程"", ""小组课""]","{""street"": ""北京路与东兴路交汇南500米路东"", ""district"": ""河东区"", ""city"": ""临沂市"", ""province"": ""山东省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_112,潮南智乐多康复中心,民办康复机构,"[""社交训练"", ""认知理解"", ""感觉统合"", ""言语训练"", ""ABA训练"", ""融合课程""]","{""street"": ""智乐多儿童康复中心"", ""district"": ""潮南区"", ""city"": ""汕头市"", ""province"": ""广东省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_113,万宁天翼儿童康复中心,民办康复机构,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合"", ""言语训练""]","{""street"": ""大茂镇群爱村委会残疾人康复中心"", ""district"": """", ""city"": ""万宁市"", ""province"": ""海南省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_114,固原残疾人康复中心,民办康复机构 | 残联定点机构,"[""社交训练"", ""认知理解"", ""感觉统合"", ""言语训练"", ""融合课程"", ""小组课""]","{""street"": ""经济开发区建业街5号"", ""district"": ""原州区"", ""city"": ""固原市"", ""province"": ""宁夏回族自治区""}",{},自闭症家园网（https://www.asd-home.cn/）
center_115,高安思奇康复中心,民办康复机构,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合"", ""言语训练""]","{""street"": ""高安市华硕公园一号大楼三楼"", ""district"": ""高安"", ""city"": ""宜春市"", ""province"": ""江西省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_116,克拉玛依乐迪康复中心,民办康复机构 | 残联定点机构,"[""社交训练"", ""认知理解"", ""沟通理解""]","{""street"": ""兴业路51-201至204号.51-208至212号"", ""district"": ""克拉玛依区"", ""city"": ""克拉玛依市"", ""province"": ""新疆维吾尔自治区""}",{},自闭症家园网（https://www.asd-home.cn/）
center_117,克拉玛依明智康复中心,民办康复机构 | 残联定点机构,"[""社交训练"", ""认知理解"", ""沟通理解""]","{""street"": ""克拉玛依明智儿童康复中心"", ""district"": ""克拉玛依区"", ""city"": ""克拉玛依市"", ""province"": ""新疆维吾尔自治区""}",{},自闭症家园网（https://www.asd-home.cn/）
center_118,杭州小蜗牛康复中心,民办康复机构,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合"", ""言语训练""]","{""street"": ""长河街道长江路336号9幢12600室"", ""district"": ""滨江区"", ""city"": ""杭州市"", ""province"": ""浙江省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_119,天津易嘉儿童发展中心,民办康复机构,"[""社交训练"", ""感觉统合"", ""言语训练"", ""ABA训练"", ""融合课程"", ""小组课""]","{""street"": ""建昌道街道兴博园小区4号楼25号"", ""district"": ""河北区"", ""city"": ""天津市"", ""province"": ""天津市""}",{},自闭症家园网（https://www.asd-home.cn/）
center_120,郑州满目星河儿童成长中心,民办康复机构,"[""认知理解"", ""感觉统合"", ""言语训练"", ""融合课程"", ""小组课""]","{""street"": ""陇海中路五十号慧丰大厦三楼"", ""district"": ""二七区"", ""city"": ""郑州市"", ""province"": ""河南省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_121,北京青禾橙心康复中心,民办康复机构,"[""社交训练"", ""感觉统合"", ""言语训练"", ""ABA训练"", ""融合课程"", ""小组课""]","{""street"": ""郭公庄中街20号院3号楼12层1209-10"", ""district"": ""丰台区"", ""city"": ""北京市"", ""province"": ""北京市""}",{},自闭症家园网（https://www.asd-home.cn/）
center_122,北京松佰儿童康复中心,民办康复机构,"[""社交训练"", ""感觉统合"", ""言语训练"", ""ABA训练"", ""融合课程"", ""小组课""]","{""street"": ""潞城镇武兴路7号A0548室"", ""district"": ""通州区"", ""city"": ""北京市"", ""province"": ""北京市""}",{},自闭症家园网（https://www.asd-home.cn/）
